Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
5693,nom,2e-6,100e-3,700e-3,800e-3,,-6.409e-15,-16.5e-15,7.332e-15,-4.629e-15,-928.7e-18,921.8e-18,32.17e-15,-26.61e-15,955.7e-18,43.06e-15,27.75e-9,12.69e-6,2.913e-6,-915.8e-9,-701.9e-3,-100e-3,-700e-3,-800e-3,172.7e-27,54.83e-24,2e-6
5694,nom,2e-6,100e-3,700e-3,900e-3,,-6.417e-15,-16.88e-15,7.373e-15,-4.266e-15,-959.4e-18,939e-18,33.1e-15,-27.87e-15,956e-18,44.69e-15,88.92e-9,24.41e-6,5.566e-6,-2.775e-6,-701.9e-3,-100e-3,-700e-3,-900e-3,331.9e-27,387.9e-24,2e-6
5695,nom,2e-6,100e-3,700e-3,1,,-6.429e-15,-16.78e-15,7.431e-15,-4.101e-15,-995.2e-18,947.3e-18,33.16e-15,-28.07e-15,956.2e-18,44.76e-15,198.4e-9,35.04e-6,7.942e-6,-5.755e-6,-701.9e-3,-100e-3,-700e-3,-1,476.6e-27,1.402e-21,2e-6
5696,nom,2e-6,100e-3,700e-3,1.1,,-6.451e-15,-16.66e-15,7.538e-15,-3.943e-15,-1.057e-15,951.3e-18,33.21e-15,-28.21e-15,956.3e-18,44.76e-15,371.8e-9,44.79e-6,10.08e-6,-9.75e-6,-701.9e-3,-100e-3,-700e-3,-1.1,609.6e-27,3.538e-21,2e-6
5697,nom,2e-6,100e-3,700e-3,1.2,,-6.494e-15,-16.54e-15,7.771e-15,-3.778e-15,-1.189e-15,953.4e-18,33.33e-15,-28.36e-15,956.4e-18,44.74e-15,660.4e-9,53.93e-6,12.04e-6,-14.69e-6,-702e-3,-100e-3,-700e-3,-1.2,735e-27,7.251e-21,2e-6
5698,nom,2e-6,100e-3,700e-3,1.3,,-6.582e-15,-16.42e-15,8.309e-15,-3.591e-15,-1.492e-15,954.6e-18,33.6e-15,-28.52e-15,956.4e-18,44.73e-15,1.259e-6,62.32e-6,13.83e-6,-20.5e-6,-702e-3,-100e-3,-700e-3,-1.3,853.7e-27,12.99e-21,2e-6
5699,nom,2e-6,100e-3,700e-3,1.4,,-6.762e-15,-16.31e-15,9.557e-15,-3.359e-15,-2.194e-15,955.3e-18,34.21e-15,-28.65e-15,956.5e-18,44.72e-15,2.935e-6,69.29e-6,15.33e-6,-27.09e-6,-702e-3,-100e-3,-700e-3,-1.4,965.3e-27,21.11e-21,2e-6
5700,nom,2e-6,100e-3,700e-3,1.5,,-7.081e-15,-16.19e-15,12.09e-15,-3.06e-15,-3.618e-15,955.7e-18,35.37e-15,-28.7e-15,956.5e-18,44.76e-15,7.569e-6,73.24e-6,16.32e-6,-34.24e-6,-702e-3,-100e-3,-700e-3,-1.5,1.086e-24,31.72e-21,2e-6
5701,nom,2e-6,100e-3,700e-3,1.6,,-7.504e-15,-16.05e-15,15.93e-15,-2.719e-15,-5.778e-15,956e-18,37.04e-15,-28.54e-15,956.6e-18,44.9e-15,15.86e-6,73.76e-6,16.75e-6,-41.6e-6,-702e-3,-100e-3,-700e-3,-1.6,1.249e-24,44.57e-21,2e-6
5702,nom,2e-6,100e-3,700e-3,1.7,,-7.904e-15,-15.89e-15,20.14e-15,-2.412e-15,-8.144e-15,956.2e-18,38.74e-15,-28.19e-15,956.6e-18,45.16e-15,25.92e-6,72.55e-6,16.91e-6,-48.91e-6,-702.1e-3,-100e-3,-700e-3,-1.7,1.407e-24,59.33e-21,2e-6
5703,nom,2e-6,100e-3,700e-3,1.8,,-8.205e-15,-15.74e-15,23.86e-15,-2.178e-15,-10.24e-15,956.3e-18,40.14e-15,-27.73e-15,956.6e-18,45.47e-15,36.41e-6,70.76e-6,16.97e-6,-56.07e-6,-702.1e-3,-100e-3,-700e-3,-1.8,1.561e-24,75.74e-21,2e-6
5704,nom,2e-6,100e-3,700e-3,1.9,,-8.41e-15,-15.59e-15,26.87e-15,-2.011e-15,-11.93e-15,956.4e-18,41.19e-15,-27.25e-15,956.6e-18,45.78e-15,46.85e-6,68.77e-6,17e-6,-63.03e-6,-702.1e-3,-100e-3,-700e-3,-1.9,1.709e-24,93.62e-21,2e-6
5705,nom,2e-6,100e-3,700e-3,2,,-8.546e-15,-15.47e-15,29.25e-15,-1.895e-15,-13.26e-15,956.4e-18,41.96e-15,-26.8e-15,956.6e-18,46.07e-15,57.09e-6,66.7e-6,17e-6,-69.79e-6,-702.1e-3,-100e-3,-700e-3,-2,1.852e-24,112.8e-21,2e-6
5706,nom,2e-6,100e-3,700e-3,2.1,,-8.636e-15,-15.36e-15,31.13e-15,-1.812e-15,-14.32e-15,956.5e-18,42.53e-15,-26.39e-15,956.6e-18,46.33e-15,67.09e-6,64.62e-6,16.99e-6,-76.34e-6,-702.1e-3,-100e-3,-700e-3,-2.1,1.99e-24,133.1e-21,2e-6
5707,nom,2e-6,100e-3,700e-3,2.2,,-8.695e-15,-15.27e-15,32.65e-15,-1.752e-15,-15.18e-15,956.5e-18,42.95e-15,-26.03e-15,956.7e-18,46.56e-15,76.82e-6,62.53e-6,16.97e-6,-82.68e-6,-702.2e-3,-100e-3,-700e-3,-2.2,2.123e-24,154.3e-21,2e-6
5708,nom,2e-6,100e-3,700e-3,2.3,,-8.735e-15,-15.18e-15,33.89e-15,-1.707e-15,-15.87e-15,956.6e-18,43.28e-15,-25.7e-15,956.7e-18,46.76e-15,86.28e-6,60.46e-6,16.94e-6,-88.81e-6,-702.2e-3,-100e-3,-700e-3,-2.3,2.251e-24,176.4e-21,2e-6
5709,nom,2e-6,100e-3,700e-3,2.4,,-8.761e-15,-15.11e-15,34.92e-15,-1.674e-15,-16.45e-15,956.6e-18,43.54e-15,-25.41e-15,956.7e-18,46.94e-15,95.44e-6,58.41e-6,16.9e-6,-94.73e-6,-702.2e-3,-100e-3,-700e-3,-2.4,2.375e-24,199.1e-21,2e-6
5710,nom,2e-6,100e-3,700e-3,2.5,,-8.777e-15,-15.05e-15,35.79e-15,-1.649e-15,-16.94e-15,956.6e-18,43.74e-15,-25.15e-15,956.7e-18,47.1e-15,104.3e-6,56.38e-6,16.85e-6,-100.4e-6,-702.2e-3,-100e-3,-700e-3,-2.5,2.494e-24,222.5e-21,2e-6
5711,nom,2e-6,100e-3,700e-3,2.6,,-8.788e-15,-14.99e-15,36.53e-15,-1.629e-15,-17.36e-15,956.6e-18,43.9e-15,-24.92e-15,956.7e-18,47.25e-15,112.9e-6,54.4e-6,16.8e-6,-106e-6,-702.2e-3,-100e-3,-700e-3,-2.6,2.608e-24,246.2e-21,2e-6
5712,nom,2e-6,100e-3,700e-3,2.7,,-8.794e-15,-14.94e-15,37.17e-15,-1.614e-15,-17.72e-15,956.6e-18,44.04e-15,-24.71e-15,956.7e-18,47.38e-15,121.2e-6,52.44e-6,16.75e-6,-111.3e-6,-702.3e-3,-100e-3,-700e-3,-2.7,2.718e-24,270.3e-21,2e-6
5713,nom,2e-6,100e-3,800e-3,0,,-6.203e-15,-5.015e-15,6.848e-15,-13.66e-15,-644.8e-18,644.8e-18,18.71e-15,-4.412e-15,889.8e-18,9.427e-15,10e-18,11.09e-15,3.422e-15,-371.4e-18,-701.9e-3,-100e-3,-800e-3,-0,160.5e-36,19.31e-42,2e-6
5714,nom,2e-6,100e-3,800e-3,100e-3,,-6.203e-15,-5.285e-15,6.862e-15,-12.62e-15,-658.7e-18,658.7e-18,17.45e-15,-4.173e-15,921.8e-18,9.459e-15,203.9e-18,226.5e-15,66.96e-15,-7.513e-15,-701.9e-3,-100e-3,-800e-3,-100e-3,3.245e-33,8.049e-39,2e-6
5715,nom,2e-6,100e-3,800e-3,200e-3,,-6.203e-15,-5.503e-15,6.878e-15,-11.79e-15,-675.3e-18,675.3e-18,16.44e-15,-3.972e-15,939e-18,9.476e-15,4.152e-15,4.616e-12,1.306e-12,-153.2e-15,-701.9e-3,-100e-3,-800e-3,-200e-3,65.49e-33,3.348e-36,2e-6
5716,nom,2e-6,100e-3,800e-3,300e-3,,-6.203e-15,-5.683e-15,6.899e-15,-11.1e-15,-695.8e-18,695.8e-18,15.6e-15,-3.801e-15,947.3e-18,9.484e-15,84.14e-15,93.42e-12,25.25e-12,-3.109e-12,-701.9e-3,-100e-3,-800e-3,-300e-3,1.312e-30,1.38e-33,2e-6
5717,nom,2e-6,100e-3,800e-3,400e-3,,-6.203e-15,-5.836e-15,6.924e-15,-10.53e-15,-721.5e-18,721.5e-18,14.9e-15,-3.656e-15,951.3e-18,9.492e-15,1.67e-12,1.832e-9,472.3e-12,-61.8e-12,-701.9e-3,-100e-3,-800e-3,-400e-3,25.49e-30,544.9e-33,2e-6
5718,nom,2e-6,100e-3,800e-3,500e-3,,-6.203e-15,-5.992e-15,6.957e-15,-10.02e-15,-754.3e-18,754.3e-18,14.35e-15,-3.58e-15,953.4e-18,9.572e-15,30.48e-12,31.85e-9,7.833e-9,-1.13e-9,-701.9e-3,-100e-3,-800e-3,-500e-3,438.9e-30,180.7e-30,2e-6
5719,nom,2e-6,100e-3,800e-3,600e-3,,-6.203e-15,-6.59e-15,6.999e-15,-9.389e-15,-795.8e-18,795.7e-18,14.67e-15,-4.484e-15,954.6e-18,11.07e-15,439.8e-12,407.2e-9,96.34e-9,-16.3e-9,-701.9e-3,-100e-3,-800e-3,-600e-3,5.57e-27,34.52e-27,2e-6
5720,nom,2e-6,100e-3,800e-3,700e-3,,-6.206e-15,-11.54e-15,7.048e-15,-6.964e-15,-844.7e-18,844e-18,22.99e-15,-15.19e-15,955.3e-18,26.71e-15,4.448e-9,3.364e-6,779.3e-9,-162.9e-9,-701.9e-3,-100e-3,-800e-3,-700e-3,45.82e-27,2.529e-24,2e-6
5721,nom,2e-6,100e-3,800e-3,800e-3,,-6.211e-15,-16.5e-15,7.101e-15,-4.631e-15,-894.3e-18,889.8e-18,32.13e-15,-26.6e-15,955.7e-18,43.07e-15,25.93e-9,12.73e-6,2.922e-6,-918.5e-9,-701.9e-3,-100e-3,-800e-3,-800e-3,173.2e-27,55.37e-24,2e-6
5722,nom,2e-6,100e-3,800e-3,900e-3,,-6.216e-15,-16.88e-15,7.147e-15,-4.269e-15,-934.4e-18,921.8e-18,33.06e-15,-27.86e-15,956e-18,44.69e-15,82.44e-9,24.49e-6,5.585e-6,-2.783e-6,-701.9e-3,-100e-3,-800e-3,-900e-3,332.9e-27,393.4e-24,2e-6
5723,nom,2e-6,100e-3,800e-3,1,,-6.223e-15,-16.78e-15,7.192e-15,-4.107e-15,-966.8e-18,939e-18,33.12e-15,-28.05e-15,956.2e-18,44.77e-15,181.1e-9,35.17e-6,7.972e-6,-5.774e-6,-701.9e-3,-100e-3,-800e-3,-1,478.2e-27,1.428e-21,2e-6
5724,nom,2e-6,100e-3,800e-3,1.1,,-6.235e-15,-16.66e-15,7.252e-15,-3.954e-15,-1.004e-15,947.3e-18,33.15e-15,-28.19e-15,956.3e-18,44.77e-15,328.9e-9,44.99e-6,10.12e-6,-9.785e-6,-701.9e-3,-100e-3,-800e-3,-1.1,611.8e-27,3.619e-21,2e-6
5725,nom,2e-6,100e-3,800e-3,1.2,,-6.255e-15,-16.53e-15,7.36e-15,-3.801e-15,-1.067e-15,951.3e-18,33.2e-15,-28.33e-15,956.4e-18,44.76e-15,543.6e-9,54.24e-6,12.11e-6,-14.75e-6,-702e-3,-100e-3,-800e-3,-1.2,737.9e-27,7.451e-21,2e-6
5726,nom,2e-6,100e-3,800e-3,1.3,,-6.293e-15,-16.41e-15,7.581e-15,-3.64e-15,-1.192e-15,953.4e-18,33.31e-15,-28.48e-15,956.4e-18,44.75e-15,876.7e-9,62.94e-6,13.96e-6,-20.6e-6,-702e-3,-100e-3,-800e-3,-1.3,857.7e-27,13.42e-21,2e-6
5727,nom,2e-6,100e-3,800e-3,1.4,,-6.366e-15,-16.29e-15,8.063e-15,-3.463e-15,-1.463e-15,954.6e-18,33.55e-15,-28.62e-15,956.5e-18,44.74e-15,1.505e-6,70.93e-6,15.64e-6,-27.3e-6,-702e-3,-100e-3,-800e-3,-1.4,971.1e-27,22.02e-21,2e-6
5728,nom,2e-6,100e-3,800e-3,1.5,,-6.508e-15,-16.17e-15,9.123e-15,-3.253e-15,-2.059e-15,955.3e-18,34.07e-15,-28.75e-15,956.5e-18,44.73e-15,3.069e-6,77.63e-6,17.08e-6,-34.73e-6,-702e-3,-100e-3,-800e-3,-1.5,1.078e-24,33.61e-21,2e-6
5729,nom,2e-6,100e-3,800e-3,1.6,,-6.757e-15,-16.05e-15,11.23e-15,-2.992e-15,-3.242e-15,955.7e-18,35.04e-15,-28.81e-15,956.6e-18,44.77e-15,7.165e-6,81.68e-6,18.09e-6,-42.72e-6,-702e-3,-100e-3,-800e-3,-1.6,1.183e-24,48.31e-21,2e-6
5730,nom,2e-6,100e-3,800e-3,1.7,,-7.096e-15,-15.91e-15,14.52e-15,-2.694e-15,-5.094e-15,956e-18,36.49e-15,-28.71e-15,956.6e-18,44.89e-15,14.78e-6,82.38e-6,18.58e-6,-50.93e-6,-702.1e-3,-100e-3,-800e-3,-1.7,1.34e-24,65.84e-21,2e-6
5731,nom,2e-6,100e-3,800e-3,1.8,,-7.439e-15,-15.76e-15,18.37e-15,-2.412e-15,-7.257e-15,956.2e-18,38.09e-15,-28.42e-15,956.6e-18,45.11e-15,24.45e-6,81.1e-6,18.78e-6,-59.1e-6,-702.1e-3,-100e-3,-800e-3,-1.8,1.493e-24,85.75e-21,2e-6
5732,nom,2e-6,100e-3,800e-3,1.9,,-7.714e-15,-15.61e-15,21.98e-15,-2.187e-15,-9.287e-15,956.3e-18,39.5e-15,-28.02e-15,956.6e-18,45.38e-15,34.71e-6,79.11e-6,18.86e-6,-67.1e-6,-702.1e-3,-100e-3,-800e-3,-1.9,1.641e-24,107.7e-21,2e-6
5733,nom,2e-6,100e-3,800e-3,2,,-7.908e-15,-15.47e-15,25.02e-15,-2.02e-15,-10.99e-15,956.4e-18,40.6e-15,-27.59e-15,956.6e-18,45.67e-15,45e-6,76.86e-6,18.9e-6,-74.88e-6,-702.1e-3,-100e-3,-800e-3,-2,1.784e-24,131.5e-21,2e-6
5734,nom,2e-6,100e-3,800e-3,2.1,,-8.04e-15,-15.34e-15,27.48e-15,-1.901e-15,-12.38e-15,956.4e-18,41.44e-15,-27.16e-15,956.6e-18,45.95e-15,55.11e-6,74.53e-6,18.91e-6,-82.43e-6,-702.2e-3,-100e-3,-800e-3,-2.1,1.922e-24,156.8e-21,2e-6
5735,nom,2e-6,100e-3,800e-3,2.2,,-8.127e-15,-15.23e-15,29.47e-15,-1.814e-15,-13.5e-15,956.5e-18,42.07e-15,-26.76e-15,956.7e-18,46.21e-15,64.99e-6,72.18e-6,18.91e-6,-89.74e-6,-702.2e-3,-100e-3,-800e-3,-2.2,2.055e-24,183.5e-21,2e-6
5736,nom,2e-6,100e-3,800e-3,2.3,,-8.185e-15,-15.13e-15,31.09e-15,-1.751e-15,-14.41e-15,956.5e-18,42.56e-15,-26.4e-15,956.7e-18,46.44e-15,74.61e-6,69.83e-6,18.9e-6,-96.82e-6,-702.2e-3,-100e-3,-800e-3,-2.3,2.184e-24,211.3e-21,2e-6
5737,nom,2e-6,100e-3,800e-3,2.4,,-8.222e-15,-15.04e-15,32.43e-15,-1.704e-15,-15.16e-15,956.6e-18,42.94e-15,-26.07e-15,956.7e-18,46.65e-15,83.95e-6,67.49e-6,18.88e-6,-103.7e-6,-702.2e-3,-100e-3,-800e-3,-2.4,2.307e-24,240.1e-21,2e-6
5738,nom,2e-6,100e-3,800e-3,2.5,,-8.246e-15,-14.97e-15,33.55e-15,-1.668e-15,-15.79e-15,956.6e-18,43.23e-15,-25.77e-15,956.7e-18,46.84e-15,93.01e-6,65.19e-6,18.85e-6,-110.3e-6,-702.2e-3,-100e-3,-800e-3,-2.5,2.426e-24,269.7e-21,2e-6
5739,nom,2e-6,100e-3,800e-3,2.6,,-8.261e-15,-14.9e-15,34.49e-15,-1.641e-15,-16.32e-15,956.6e-18,43.47e-15,-25.51e-15,956.7e-18,47e-15,101.8e-6,62.92e-6,18.81e-6,-116.7e-6,-702.3e-3,-100e-3,-800e-3,-2.6,2.54e-24,300e-21,2e-6
5740,nom,2e-6,100e-3,800e-3,2.7,,-8.269e-15,-14.84e-15,35.3e-15,-1.62e-15,-16.78e-15,956.6e-18,43.66e-15,-25.27e-15,956.7e-18,47.15e-15,110.3e-6,60.69e-6,18.76e-6,-122.8e-6,-702.3e-3,-100e-3,-800e-3,-2.7,2.651e-24,330.7e-21,2e-6
5741,nom,2e-6,100e-3,900e-3,0,,-6.025e-15,-5.015e-15,6.658e-15,-13.66e-15,-633.2e-18,633.2e-18,18.7e-15,-4.412e-15,889.8e-18,9.427e-15,9.444e-18,11.12e-15,3.431e-15,-372.4e-18,-701.9e-3,-100e-3,-900e-3,-0,160.9e-36,19.41e-42,2e-6
5742,nom,2e-6,100e-3,900e-3,100e-3,,-6.025e-15,-5.285e-15,6.669e-15,-12.62e-15,-644.8e-18,644.8e-18,17.44e-15,-4.173e-15,921.8e-18,9.459e-15,192.5e-18,227.1e-15,67.14e-15,-7.532e-15,-701.9e-3,-100e-3,-900e-3,-100e-3,3.253e-33,8.092e-39,2e-6
5743,nom,2e-6,100e-3,900e-3,200e-3,,-6.025e-15,-5.503e-15,6.683e-15,-11.79e-15,-658.7e-18,658.7e-18,16.42e-15,-3.972e-15,939e-18,9.476e-15,3.919e-15,4.628e-12,1.31e-12,-153.6e-15,-701.9e-3,-100e-3,-900e-3,-200e-3,65.66e-33,3.366e-36,2e-6
5744,nom,2e-6,100e-3,900e-3,300e-3,,-6.025e-15,-5.683e-15,6.7e-15,-11.1e-15,-675.3e-18,675.3e-18,15.58e-15,-3.801e-15,947.3e-18,9.484e-15,79.41e-15,93.66e-12,25.31e-12,-3.117e-12,-701.9e-3,-100e-3,-900e-3,-300e-3,1.316e-30,1.387e-33,2e-6
5745,nom,2e-6,100e-3,900e-3,400e-3,,-6.025e-15,-5.836e-15,6.72e-15,-10.53e-15,-695.8e-18,695.8e-18,14.88e-15,-3.656e-15,951.3e-18,9.492e-15,1.576e-12,1.837e-9,473.5e-12,-61.96e-12,-701.9e-3,-100e-3,-900e-3,-400e-3,25.55e-30,547.8e-33,2e-6
5746,nom,2e-6,100e-3,900e-3,500e-3,,-6.025e-15,-5.992e-15,6.746e-15,-10.02e-15,-721.5e-18,721.5e-18,14.32e-15,-3.58e-15,953.4e-18,9.572e-15,28.76e-12,31.93e-9,7.853e-9,-1.133e-9,-701.9e-3,-100e-3,-900e-3,-500e-3,440e-30,181.7e-30,2e-6
5747,nom,2e-6,100e-3,900e-3,600e-3,,-6.025e-15,-6.59e-15,6.779e-15,-9.389e-15,-754.4e-18,754.3e-18,14.63e-15,-4.483e-15,954.6e-18,11.07e-15,414.9e-12,408.3e-9,96.59e-9,-16.34e-9,-701.9e-3,-100e-3,-900e-3,-600e-3,5.584e-27,34.71e-27,2e-6
5748,nom,2e-6,100e-3,900e-3,700e-3,,-6.027e-15,-11.54e-15,6.821e-15,-6.964e-15,-796.2e-18,795.7e-18,22.94e-15,-15.18e-15,955.3e-18,26.71e-15,4.193e-9,3.373e-6,781.4e-9,-163.3e-9,-701.9e-3,-100e-3,-900e-3,-700e-3,45.94e-27,2.545e-24,2e-6
5749,nom,2e-6,100e-3,900e-3,800e-3,,-6.031e-15,-16.5e-15,6.874e-15,-4.632e-15,-847e-18,844e-18,32.08e-15,-26.6e-15,955.7e-18,43.07e-15,24.38e-9,12.77e-6,2.93e-6,-921e-9,-701.9e-3,-100e-3,-900e-3,-800e-3,173.7e-27,55.85e-24,2e-6
5750,nom,2e-6,100e-3,900e-3,900e-3,,-6.034e-15,-16.88e-15,6.929e-15,-4.271e-15,-898.1e-18,889.8e-18,33.02e-15,-27.85e-15,956e-18,44.7e-15,77.19e-9,24.56e-6,5.602e-6,-2.791e-6,-701.9e-3,-100e-3,-900e-3,-900e-3,333.9e-27,398.2e-24,2e-6
5751,nom,2e-6,100e-3,900e-3,1,,-6.039e-15,-16.78e-15,6.978e-15,-4.11e-15,-939.3e-18,921.8e-18,33.09e-15,-28.04e-15,956.2e-18,44.78e-15,168.4e-9,35.29e-6,8e-6,-5.791e-6,-701.9e-3,-100e-3,-900e-3,-1,479.6e-27,1.45e-21,2e-6
5752,nom,2e-6,100e-3,900e-3,1.1,,-6.045e-15,-16.65e-15,7.024e-15,-3.96e-15,-972.8e-18,939e-18,33.11e-15,-28.18e-15,956.3e-18,44.78e-15,301.8e-9,45.15e-6,10.16e-6,-9.816e-6,-701.9e-3,-100e-3,-900e-3,-1.1,613.7e-27,3.687e-21,2e-6
5753,nom,2e-6,100e-3,900e-3,1.2,,-6.056e-15,-16.53e-15,7.086e-15,-3.811e-15,-1.011e-15,947.3e-18,33.14e-15,-28.31e-15,956.4e-18,44.77e-15,485.7e-9,54.47e-6,12.17e-6,-14.8e-6,-702e-3,-100e-3,-900e-3,-1.2,740.5e-27,7.612e-21,2e-6
5754,nom,2e-6,100e-3,900e-3,1.3,,-6.075e-15,-16.41e-15,7.193e-15,-3.661e-15,-1.073e-15,951.3e-18,33.19e-15,-28.45e-15,956.4e-18,44.77e-15,739.2e-9,63.29e-6,14.04e-6,-20.68e-6,-702e-3,-100e-3,-900e-3,-1.3,861e-27,13.76e-21,2e-6
5755,nom,2e-6,100e-3,900e-3,1.4,,-6.108e-15,-16.28e-15,7.401e-15,-3.504e-15,-1.191e-15,953.4e-18,33.29e-15,-28.6e-15,956.5e-18,44.76e-15,1.113e-6,71.58e-6,15.77e-6,-27.43e-6,-702e-3,-100e-3,-900e-3,-1.4,975.3e-27,22.66e-21,2e-6
5756,nom,2e-6,100e-3,900e-3,1.5,,-6.169e-15,-16.16e-15,7.835e-15,-3.335e-15,-1.435e-15,954.6e-18,33.51e-15,-28.74e-15,956.5e-18,44.75e-15,1.766e-6,79.17e-6,17.37e-6,-34.96e-6,-702e-3,-100e-3,-900e-3,-1.5,1.083e-24,34.82e-21,2e-6
5757,nom,2e-6,100e-3,900e-3,1.6,,-6.282e-15,-16.04e-15,8.746e-15,-3.141e-15,-1.947e-15,955.3e-18,33.95e-15,-28.86e-15,956.6e-18,44.75e-15,3.24e-6,85.58e-6,18.75e-6,-43.2e-6,-702e-3,-100e-3,-900e-3,-1.6,1.185e-24,50.64e-21,2e-6
5758,nom,2e-6,100e-3,900e-3,1.7,,-6.476e-15,-15.92e-15,10.52e-15,-2.909e-15,-2.944e-15,955.7e-18,34.78e-15,-28.92e-15,956.6e-18,44.78e-15,6.891e-6,89.65e-6,19.76e-6,-51.97e-6,-702.1e-3,-100e-3,-900e-3,-1.7,1.281e-24,70.22e-21,2e-6
5759,nom,2e-6,100e-3,900e-3,1.8,,-6.748e-15,-15.78e-15,13.35e-15,-2.647e-15,-4.537e-15,956e-18,36.04e-15,-28.86e-15,956.6e-18,44.88e-15,13.86e-6,90.53e-6,20.3e-6,-60.99e-6,-702.1e-3,-100e-3,-900e-3,-1.8,1.428e-24,93.23e-21,2e-6
5760,nom,2e-6,100e-3,900e-3,1.9,,-7.036e-15,-15.63e-15,16.84e-15,-2.391e-15,-6.5e-15,956.2e-18,37.52e-15,-28.63e-15,956.6e-18,45.07e-15,23.1e-6,89.22e-6,20.54e-6,-69.97e-6,-702.1e-3,-100e-3,-900e-3,-1.9,1.575e-24,119.2e-21,2e-6
5761,nom,2e-6,100e-3,900e-3,2,,-7.278e-15,-15.48e-15,20.3e-15,-2.177e-15,-8.443e-15,956.3e-18,38.9e-15,-28.28e-15,956.6e-18,45.32e-15,33.12e-6,87.04e-6,20.65e-6,-78.77e-6,-702.2e-3,-100e-3,-900e-3,-2,1.718e-24,147.5e-21,2e-6
5762,nom,2e-6,100e-3,900e-3,2.1,,-7.456e-15,-15.34e-15,23.33e-15,-2.014e-15,-10.14e-15,956.4e-18,40.04e-15,-27.88e-15,956.6e-18,45.59e-15,43.24e-6,84.56e-6,20.71e-6,-87.33e-6,-702.2e-3,-100e-3,-900e-3,-2.1,1.856e-24,178e-21,2e-6
5763,nom,2e-6,100e-3,900e-3,2.2,,-7.579e-15,-15.21e-15,25.85e-15,-1.894e-15,-11.56e-15,956.4e-18,40.94e-15,-27.48e-15,956.7e-18,45.86e-15,53.23e-6,81.97e-6,20.73e-6,-95.64e-6,-702.2e-3,-100e-3,-900e-3,-2.2,1.989e-24,210.4e-21,2e-6
5764,nom,2e-6,100e-3,900e-3,2.3,,-7.66e-15,-15.09e-15,27.92e-15,-1.806e-15,-12.72e-15,956.5e-18,41.63e-15,-27.1e-15,956.7e-18,46.11e-15,62.99e-6,79.36e-6,20.75e-6,-103.7e-6,-702.2e-3,-100e-3,-900e-3,-2.3,2.118e-24,244.3e-21,2e-6
5765,nom,2e-6,100e-3,900e-3,2.4,,-7.713e-15,-14.99e-15,29.62e-15,-1.741e-15,-13.68e-15,956.5e-18,42.16e-15,-26.74e-15,956.7e-18,46.34e-15,72.49e-6,76.75e-6,20.74e-6,-111.5e-6,-702.3e-3,-100e-3,-900e-3,-2.4,2.241e-24,279.6e-21,2e-6
5766,nom,2e-6,100e-3,900e-3,2.5,,-7.747e-15,-14.9e-15,31.04e-15,-1.693e-15,-14.48e-15,956.6e-18,42.59e-15,-26.41e-15,956.7e-18,46.55e-15,81.73e-6,74.17e-6,20.73e-6,-119e-6,-702.3e-3,-100e-3,-900e-3,-2.5,2.36e-24,316e-21,2e-6
5767,nom,2e-6,100e-3,900e-3,2.6,,-7.767e-15,-14.82e-15,32.24e-15,-1.656e-15,-15.15e-15,956.6e-18,42.92e-15,-26.11e-15,956.7e-18,46.74e-15,90.69e-6,71.62e-6,20.71e-6,-126.3e-6,-702.3e-3,-100e-3,-900e-3,-2.6,2.474e-24,353.3e-21,2e-6
5768,nom,2e-6,100e-3,900e-3,2.7,,-7.778e-15,-14.74e-15,33.25e-15,-1.628e-15,-15.72e-15,956.6e-18,43.19e-15,-25.84e-15,956.7e-18,46.91e-15,99.37e-6,69.11e-6,20.68e-6,-133.3e-6,-702.3e-3,-100e-3,-900e-3,-2.7,2.584e-24,391.3e-21,2e-6
5769,nom,2e-6,100e-3,1,0,,-5.861e-15,-5.015e-15,6.484e-15,-13.66e-15,-623.1e-18,623.1e-18,18.69e-15,-4.412e-15,889.8e-18,9.427e-15,8.942e-18,11.15e-15,3.439e-15,-373.3e-18,-701.9e-3,-100e-3,-1,-0,161.3e-36,19.51e-42,2e-6
5770,nom,2e-6,100e-3,1,100e-3,,-5.861e-15,-5.285e-15,6.494e-15,-12.62e-15,-633.2e-18,633.2e-18,17.43e-15,-4.173e-15,921.8e-18,9.459e-15,182.2e-18,227.6e-15,67.31e-15,-7.551e-15,-701.9e-3,-100e-3,-1,-100e-3,3.261e-33,8.132e-39,2e-6
5771,nom,2e-6,100e-3,1,200e-3,,-5.861e-15,-5.503e-15,6.505e-15,-11.79e-15,-644.8e-18,644.8e-18,16.41e-15,-3.972e-15,939e-18,9.476e-15,3.71e-15,4.64e-12,1.313e-12,-153.9e-15,-701.9e-3,-100e-3,-1,-200e-3,65.82e-33,3.383e-36,2e-6
5772,nom,2e-6,100e-3,1,300e-3,,-5.861e-15,-5.683e-15,6.519e-15,-11.1e-15,-658.7e-18,658.7e-18,15.56e-15,-3.801e-15,947.3e-18,9.484e-15,75.17e-15,93.89e-12,25.38e-12,-3.125e-12,-701.9e-3,-100e-3,-1,-300e-3,1.319e-30,1.394e-33,2e-6
