Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
8911,nom,10e-6,100e-3,1,600e-3,,-4.1e-15,-17.46e-15,5.026e-15,-5.456e-15,-940.6e-18,930.5e-18,178e-15,-171.6e-15,1.207e-15,189e-15,8.406e-9,8.645e-6,2.265e-6,688.1e-9,471.8e-3,100e-3,1,600e-3,120.6e-27,61.35e-24,10e-6
8912,nom,10e-6,100e-3,1,700e-3,,-4.107e-15,-17.03e-15,5.094e-15,-3.818e-15,-990.8e-18,969.4e-18,180.1e-15,-175.3e-15,1.207e-15,192.2e-15,18.85e-9,15.03e-6,3.851e-6,1.876e-6,471.8e-3,100e-3,1,700e-3,208.8e-27,298e-24,10e-6
8913,nom,10e-6,100e-3,1,800e-3,,-4.116e-15,-16.21e-15,5.184e-15,-2.783e-15,-1.056e-15,1.018e-15,180.1e-15,-176.3e-15,1.208e-15,192.4e-15,32.31e-9,20.96e-6,5.243e-6,3.678e-6,471.8e-3,100e-3,1,800e-3,289.8e-27,838.6e-24,10e-6
8914,nom,10e-6,100e-3,1,900e-3,,-4.126e-15,-15.36e-15,5.299e-15,-1.794e-15,-1.136e-15,1.076e-15,180.1e-15,-177.2e-15,1.208e-15,192.4e-15,49.12e-9,26.73e-6,6.532e-6,6.063e-6,471.8e-3,100e-3,1,900e-3,368e-27,1.776e-21,10e-6
8915,nom,10e-6,100e-3,1,1,,-4.138e-15,-14.5e-15,5.436e-15,-822e-18,-1.222e-15,1.13e-15,180.1e-15,-178e-15,1.209e-15,192.4e-15,70.81e-9,32.45e-6,7.759e-6,9.022e-6,471.8e-3,100e-3,1,1,444.8e-27,3.182e-21,10e-6
8916,nom,10e-6,100e-3,1,1.1,,-4.153e-15,-13.63e-15,5.593e-15,138.2e-18,-1.307e-15,1.168e-15,180e-15,-178.9e-15,1.209e-15,192.4e-15,100.3e-9,38.09e-6,8.935e-6,12.55e-6,471.8e-3,100e-3,1,1.1,520.5e-27,5.105e-21,10e-6
8917,nom,10e-6,100e-3,1,1.2,,-4.171e-15,-12.77e-15,5.788e-15,1.089e-15,-1.395e-15,1.188e-15,180e-15,-179.7e-15,1.209e-15,192.4e-15,142.9e-9,43.65e-6,10.06e-6,16.63e-6,471.8e-3,100e-3,1,1.2,594.7e-27,7.569e-21,10e-6
8918,nom,10e-6,100e-3,1,1.3,,-4.193e-15,-11.89e-15,6.06e-15,2.031e-15,-1.508e-15,1.198e-15,180.1e-15,-180.6e-15,1.209e-15,192.4e-15,209e-9,49.09e-6,11.16e-6,21.27e-6,471.8e-3,100e-3,1,1.3,667.4e-27,10.57e-21,10e-6
8919,nom,10e-6,100e-3,1,1.4,,-4.219e-15,-11e-15,6.464e-15,2.967e-15,-1.668e-15,1.203e-15,180.1e-15,-181.4e-15,1.209e-15,192.4e-15,318.9e-9,54.38e-6,12.22e-6,26.44e-6,471.8e-3,100e-3,1,1.4,738.7e-27,14.09e-21,10e-6
8920,nom,10e-6,100e-3,1,1.5,,-4.25e-15,-10.09e-15,7.088e-15,3.896e-15,-1.914e-15,1.205e-15,180.2e-15,-182.2e-15,1.209e-15,192.5e-15,516.5e-9,59.47e-6,13.25e-6,32.13e-6,471.8e-3,100e-3,1,1.5,808.5e-27,18.04e-21,10e-6
8921,nom,10e-6,100e-3,1,1.6,,-4.283e-15,-9.148e-15,8.079e-15,4.817e-15,-2.303e-15,1.207e-15,180.4e-15,-183e-15,1.209e-15,192.6e-15,900.1e-9,64.28e-6,14.25e-6,38.32e-6,471.8e-3,100e-3,1,1.6,876.8e-27,22.33e-21,10e-6
8922,nom,10e-6,100e-3,1,1.7,,-4.313e-15,-8.145e-15,9.686e-15,5.726e-15,-2.931e-15,1.207e-15,180.8e-15,-183.6e-15,1.209e-15,192.8e-15,1.694e-6,68.62e-6,15.22e-6,44.97e-6,471.8e-3,100e-3,1,1.7,944.1e-27,26.78e-21,10e-6
8923,nom,10e-6,100e-3,1,1.8,,-4.326e-15,-7.033e-15,12.32e-15,6.615e-15,-3.961e-15,1.208e-15,181.4e-15,-184.1e-15,1.209e-15,193.1e-15,3.367e-6,72.1e-6,16.13e-6,52.01e-6,471.9e-3,100e-3,1,1.8,1.011e-24,31.13e-21,10e-6
8924,nom,10e-6,100e-3,1,1.9,,-4.292e-15,-5.733e-15,16.62e-15,7.465e-15,-5.642e-15,1.208e-15,182.4e-15,-184.2e-15,1.209e-15,193.7e-15,6.626e-6,74.17e-6,16.94e-6,59.33e-6,471.9e-3,100e-3,1,1.9,1.079e-24,35.09e-21,10e-6
8925,nom,10e-6,100e-3,1,2,,-4.156e-15,-4.129e-15,23.41e-15,8.246e-15,-8.299e-15,1.209e-15,184e-15,-183.9e-15,1.209e-15,194.6e-15,11.89e-6,74.5e-6,17.63e-6,66.77e-6,471.9e-3,100e-3,1,2,1.184e-24,38.38e-21,10e-6
8926,nom,10e-6,100e-3,1,2.1,,-3.842e-15,-2.102e-15,33.44e-15,8.915e-15,-12.22e-15,1.209e-15,186.2e-15,-182.9e-15,1.209e-15,196.2e-15,18.76e-6,73.41e-6,18.23e-6,74.17e-6,471.9e-3,100e-3,1,2.1,1.296e-24,40.9e-21,10e-6
8927,nom,10e-6,100e-3,1,2.2,,-3.282e-15,397.9e-18,46.81e-15,9.432e-15,-17.45e-15,1.209e-15,189.1e-15,-181.1e-15,1.209e-15,198.3e-15,26.46e-6,71.5e-6,18.76e-6,81.42e-6,471.9e-3,100e-3,1,2.2,1.407e-24,42.65e-21,10e-6
8928,nom,10e-6,100e-3,1,2.3,,-2.465e-15,3.285e-15,62.65e-15,9.781e-15,-23.65e-15,1.209e-15,192.4e-15,-178.5e-15,1.209e-15,201e-15,34.42e-6,69.18e-6,19.25e-6,88.44e-6,471.9e-3,100e-3,1,2.3,1.515e-24,43.72e-21,10e-6
8929,nom,10e-6,100e-3,1,2.4,,-1.447e-15,6.368e-15,79.46e-15,9.979e-15,-30.22e-15,1.209e-15,195.8e-15,-175.5e-15,1.209e-15,204.1e-15,42.35e-6,66.69e-6,19.72e-6,95.23e-6,471.9e-3,100e-3,1,2.4,1.621e-24,44.16e-21,10e-6
8930,nom,10e-6,100e-3,1,2.5,,-317.3e-18,9.449e-15,95.9e-15,10.06e-15,-36.65e-15,1.209e-15,199e-15,-172.4e-15,1.209e-15,207.2e-15,50.13e-6,64.12e-6,20.16e-6,101.8e-6,472e-3,100e-3,1,2.5,1.722e-24,44.06e-21,10e-6
8931,nom,10e-6,100e-3,1,2.6,,843e-18,12.39e-15,111.1e-15,10.07e-15,-42.61e-15,1.209e-15,201.8e-15,-169.3e-15,1.209e-15,210.2e-15,57.7e-6,61.53e-6,20.58e-6,108e-6,472e-3,100e-3,1,2.6,1.821e-24,43.46e-21,10e-6
8932,nom,10e-6,100e-3,1,2.7,,1.979e-15,15.11e-15,124.8e-15,10.03e-15,-47.97e-15,1.209e-15,204.3e-15,-166.4e-15,1.209e-15,213e-15,65.03e-6,58.94e-6,20.98e-6,114.1e-6,472e-3,100e-3,1,2.7,1.915e-24,42.43e-21,10e-6
8933,nom,10e-6,100e-3,1.1,0,,-3.996e-15,7.226e-15,4.799e-15,-52.97e-15,-803.6e-18,803.6e-18,67.61e-15,-13.83e-15,1.13e-15,6.607e-15,1.815e-15,3.102e-12,919.1e-15,100.3e-15,471.8e-3,100e-3,1.1,0,44.45e-33,5.199e-36,10e-6
8934,nom,10e-6,100e-3,1.1,100e-3,,-3.996e-15,6.425e-15,4.81e-15,-49.7e-15,-813.9e-18,813.9e-18,63.59e-15,-13.07e-15,1.168e-15,6.646e-15,39.8e-15,67.8e-12,19.64e-12,2.2e-12,471.8e-3,100e-3,1.1,100e-3,966.7e-33,2.5e-33,10e-6
8935,nom,10e-6,100e-3,1.1,200e-3,,-3.996e-15,5.75e-15,4.822e-15,-46.96e-15,-825.8e-18,825.8e-18,60.25e-15,-12.46e-15,1.188e-15,6.707e-15,852.2e-15,1.43e-9,404.8e-12,47.11e-12,471.8e-3,100e-3,1.1,200e-3,20.29e-30,1.145e-30,10e-6
8936,nom,10e-6,100e-3,1.1,300e-3,,-3.996e-15,5.053e-15,4.835e-15,-44.48e-15,-839.7e-18,839.6e-18,57.96e-15,-12.65e-15,1.198e-15,7.593e-15,16.53e-12,26.27e-9,7.264e-9,915.9e-12,471.8e-3,100e-3,1.1,300e-3,370.7e-30,424.5e-30,10e-6
8937,nom,10e-6,100e-3,1.1,400e-3,,-3.998e-15,2.262e-15,4.852e-15,-39.18e-15,-856.2e-18,856e-18,67.27e-15,-27.23e-15,1.203e-15,24.96e-15,241.1e-12,348.4e-9,94.39e-9,13.75e-9,471.8e-3,100e-3,1.1,400e-3,4.895e-27,78.74e-27,10e-6
8938,nom,10e-6,100e-3,1.1,500e-3,,-4.01e-15,-11.91e-15,4.877e-15,-16.19e-15,-877.7e-18,875.8e-18,143.1e-15,-126e-15,1.205e-15,137.9e-15,2.087e-9,2.74e-6,731.2e-9,137.2e-9,471.8e-3,100e-3,1.1,500e-3,38.38e-27,4.442e-24,10e-6
8939,nom,10e-6,100e-3,1.1,600e-3,,-4.02e-15,-17.46e-15,4.915e-15,-5.458e-15,-907.5e-18,900e-18,178e-15,-171.6e-15,1.207e-15,189e-15,8.284e-9,8.654e-6,2.268e-6,689e-9,471.8e-3,100e-3,1.1,600e-3,120.8e-27,61.83e-24,10e-6
8940,nom,10e-6,100e-3,1.1,700e-3,,-4.025e-15,-17.03e-15,4.966e-15,-3.82e-15,-946.1e-18,930.5e-18,180.1e-15,-175.3e-15,1.207e-15,192.2e-15,18.38e-9,15.04e-6,3.855e-6,1.878e-6,471.8e-3,100e-3,1.1,700e-3,209e-27,301.4e-24,10e-6
8941,nom,10e-6,100e-3,1.1,800e-3,,-4.031e-15,-16.2e-15,5.034e-15,-2.786e-15,-996.1e-18,969.4e-18,180.1e-15,-176.3e-15,1.208e-15,192.4e-15,31.02e-9,20.98e-6,5.247e-6,3.681e-6,471.8e-3,100e-3,1.1,800e-3,290e-27,851.2e-24,10e-6
8942,nom,10e-6,100e-3,1.1,900e-3,,-4.038e-15,-15.35e-15,5.122e-15,-1.798e-15,-1.06e-15,1.018e-15,180e-15,-177.1e-15,1.208e-15,192.4e-15,46.19e-9,26.75e-6,6.537e-6,6.068e-6,471.8e-3,100e-3,1.1,900e-3,368.2e-27,1.809e-21,10e-6
8943,nom,10e-6,100e-3,1.1,1,,-4.046e-15,-14.49e-15,5.233e-15,-827.1e-18,-1.139e-15,1.076e-15,180e-15,-178e-15,1.209e-15,192.4e-15,64.74e-9,32.47e-6,7.766e-6,9.028e-6,471.8e-3,100e-3,1.1,1,445.1e-27,3.25e-21,10e-6
8944,nom,10e-6,100e-3,1.1,1.1,,-4.056e-15,-13.63e-15,5.362e-15,131.8e-18,-1.222e-15,1.13e-15,180e-15,-178.9e-15,1.209e-15,192.4e-15,88.31e-9,38.12e-6,8.942e-6,12.56e-6,471.8e-3,100e-3,1.1,1.1,520.7e-27,5.228e-21,10e-6
8945,nom,10e-6,100e-3,1.1,1.2,,-4.067e-15,-12.76e-15,5.506e-15,1.081e-15,-1.302e-15,1.168e-15,179.9e-15,-179.7e-15,1.209e-15,192.4e-15,119.8e-9,43.69e-6,10.07e-6,16.65e-6,471.8e-3,100e-3,1.1,1.2,595e-27,7.774e-21,10e-6
8946,nom,10e-6,100e-3,1.1,1.3,,-4.08e-15,-11.89e-15,5.678e-15,2.021e-15,-1.381e-15,1.188e-15,179.9e-15,-180.6e-15,1.209e-15,192.4e-15,164.4e-9,49.15e-6,11.17e-6,21.29e-6,471.8e-3,100e-3,1.1,1.3,667.8e-27,10.9e-21,10e-6
8947,nom,10e-6,100e-3,1.1,1.4,,-4.095e-15,-11.01e-15,5.909e-15,2.955e-15,-1.478e-15,1.198e-15,180e-15,-181.4e-15,1.209e-15,192.4e-15,231.5e-9,54.49e-6,12.24e-6,26.47e-6,471.8e-3,100e-3,1.1,1.4,739.2e-27,14.58e-21,10e-6
8948,nom,10e-6,100e-3,1.1,1.5,,-4.112e-15,-10.12e-15,6.241e-15,3.882e-15,-1.611e-15,1.203e-15,180e-15,-182.3e-15,1.209e-15,192.4e-15,339.5e-9,59.66e-6,13.28e-6,32.18e-6,471.8e-3,100e-3,1.1,1.5,809e-27,18.77e-21,10e-6
8949,nom,10e-6,100e-3,1.1,1.6,,-4.129e-15,-9.215e-15,6.739e-15,4.803e-15,-1.807e-15,1.205e-15,180.1e-15,-183.1e-15,1.209e-15,192.5e-15,526.3e-9,64.65e-6,14.3e-6,38.39e-6,471.8e-3,100e-3,1.1,1.6,877.3e-27,23.39e-21,10e-6
8950,nom,10e-6,100e-3,1.1,1.7,,-4.144e-15,-8.285e-15,7.504e-15,5.715e-15,-2.107e-15,1.207e-15,180.3e-15,-183.9e-15,1.209e-15,192.6e-15,873.7e-9,69.37e-6,15.32e-6,45.09e-6,471.8e-3,100e-3,1.1,1.7,944.3e-27,28.31e-21,10e-6
8951,nom,10e-6,100e-3,1.1,1.8,,-4.15e-15,-7.311e-15,8.705e-15,6.616e-15,-2.577e-15,1.207e-15,180.5e-15,-184.6e-15,1.209e-15,192.7e-15,1.564e-6,73.66e-6,16.31e-6,52.24e-6,471.9e-3,100e-3,1.1,1.8,1.01e-24,33.36e-21,10e-6
8952,nom,10e-6,100e-3,1.1,1.9,,-4.135e-15,-6.261e-15,10.62e-15,7.497e-15,-3.326e-15,1.208e-15,181e-15,-185.1e-15,1.209e-15,193e-15,2.984e-6,77.2e-6,17.27e-6,59.79e-6,471.9e-3,100e-3,1.1,1.9,1.075e-24,38.26e-21,10e-6
8953,nom,10e-6,100e-3,1.1,2,,-4.071e-15,-5.078e-15,13.69e-15,8.345e-15,-4.526e-15,1.208e-15,181.7e-15,-185.5e-15,1.209e-15,193.4e-15,5.77e-6,79.47e-6,18.15e-6,67.63e-6,471.9e-3,100e-3,1.1,2,1.141e-24,42.7e-21,10e-6
8954,nom,10e-6,100e-3,1.1,2.1,,-3.911e-15,-3.679e-15,18.53e-15,9.133e-15,-6.421e-15,1.209e-15,182.8e-15,-185.5e-15,1.209e-15,194.1e-15,10.47e-6,80.04e-6,18.94e-6,75.61e-6,471.9e-3,100e-3,1.1,2.1,1.232e-24,46.38e-21,10e-6
8955,nom,10e-6,100e-3,1.1,2.2,,-3.587e-15,-1.956e-15,25.88e-15,9.826e-15,-9.294e-15,1.209e-15,184.5e-15,-185e-15,1.209e-15,195.2e-15,16.9e-6,79.05e-6,19.62e-6,83.57e-6,471.9e-3,100e-3,1.1,2.2,1.341e-24,49.14e-21,10e-6
8956,nom,10e-6,100e-3,1.1,2.3,,-3.02e-15,182.5e-18,36.22e-15,10.38e-15,-13.34e-15,1.209e-15,186.7e-15,-183.8e-15,1.209e-15,196.9e-15,24.35e-6,77.07e-6,20.24e-6,91.37e-6,471.9e-3,100e-3,1.1,2.3,1.449e-24,50.99e-21,10e-6
8957,nom,10e-6,100e-3,1.1,2.4,,-2.168e-15,2.743e-15,49.41e-15,10.77e-15,-18.5e-15,1.209e-15,189.6e-15,-181.8e-15,1.209e-15,199.1e-15,32.19e-6,74.58e-6,20.81e-6,98.95e-6,472e-3,100e-3,1.1,2.4,1.555e-24,52.02e-21,10e-6
8958,nom,10e-6,100e-3,1.1,2.5,,-1.055e-15,5.619e-15,64.5e-15,10.99e-15,-24.4e-15,1.209e-15,192.7e-15,-179.3e-15,1.209e-15,201.8e-15,40.06e-6,71.88e-6,21.35e-6,106.3e-6,472e-3,100e-3,1.1,2.5,1.659e-24,52.33e-21,10e-6
8959,nom,10e-6,100e-3,1.1,2.6,,235.4e-18,8.633e-15,80.22e-15,11.07e-15,-30.55e-15,1.209e-15,195.9e-15,-176.4e-15,1.209e-15,204.8e-15,47.8e-6,69.08e-6,21.87e-6,113.3e-6,472e-3,100e-3,1.1,2.6,1.758e-24,51.99e-21,10e-6
8960,nom,10e-6,100e-3,1.1,2.7,,1.606e-15,11.62e-15,95.49e-15,11.06e-15,-36.52e-15,1.209e-15,198.9e-15,-173.4e-15,1.209e-15,207.8e-15,55.34e-6,66.25e-6,22.35e-6,120.1e-6,472e-3,100e-3,1.1,2.7,1.854e-24,51.07e-21,10e-6
8961,nom,10e-6,100e-3,1.2,0,,-3.927e-15,7.226e-15,4.721e-15,-52.97e-15,-794.5e-18,794.5e-18,67.6e-15,-13.83e-15,1.13e-15,6.607e-15,1.807e-15,3.108e-12,920.8e-15,100.5e-15,471.8e-3,100e-3,1.2,0,44.53e-33,5.216e-36,10e-6
8962,nom,10e-6,100e-3,1.2,100e-3,,-3.927e-15,6.425e-15,4.731e-15,-49.7e-15,-803.6e-18,803.6e-18,63.58e-15,-13.07e-15,1.168e-15,6.646e-15,39.64e-15,67.92e-12,19.67e-12,2.204e-12,471.8e-3,100e-3,1.2,100e-3,968.4e-33,2.509e-33,10e-6
8963,nom,10e-6,100e-3,1.2,200e-3,,-3.927e-15,5.75e-15,4.741e-15,-46.96e-15,-813.9e-18,813.9e-18,60.24e-15,-12.46e-15,1.188e-15,6.707e-15,848.6e-15,1.433e-9,405.5e-12,47.2e-12,471.8e-3,100e-3,1.2,200e-3,20.32e-30,1.149e-30,10e-6
8964,nom,10e-6,100e-3,1.2,300e-3,,-3.927e-15,5.053e-15,4.753e-15,-44.48e-15,-825.8e-18,825.8e-18,57.95e-15,-12.65e-15,1.198e-15,7.593e-15,16.46e-12,26.32e-9,7.278e-9,917.5e-12,471.8e-3,100e-3,1.2,300e-3,371.4e-30,426e-30,10e-6
8965,nom,10e-6,100e-3,1.2,400e-3,,-3.929e-15,2.263e-15,4.767e-15,-39.18e-15,-839.8e-18,839.6e-18,67.25e-15,-27.23e-15,1.203e-15,24.96e-15,240e-12,349e-9,94.55e-9,13.77e-9,471.8e-3,100e-3,1.2,400e-3,4.904e-27,79.03e-27,10e-6
8966,nom,10e-6,100e-3,1.2,500e-3,,-3.939e-15,-11.91e-15,4.787e-15,-16.19e-15,-857.6e-18,856e-18,143.1e-15,-126e-15,1.205e-15,137.9e-15,2.075e-9,2.744e-6,732.2e-9,137.4e-9,471.8e-3,100e-3,1.2,500e-3,38.43e-27,4.463e-24,10e-6
8967,nom,10e-6,100e-3,1.2,600e-3,,-3.947e-15,-17.45e-15,4.817e-15,-5.459e-15,-881.4e-18,875.8e-18,177.9e-15,-171.6e-15,1.207e-15,189e-15,8.201e-9,8.662e-6,2.27e-6,689.8e-9,471.8e-3,100e-3,1.2,600e-3,120.9e-27,62.26e-24,10e-6
8968,nom,10e-6,100e-3,1.2,700e-3,,-3.951e-15,-17.02e-15,4.857e-15,-3.822e-15,-911.8e-18,900e-18,180e-15,-175.3e-15,1.207e-15,192.2e-15,18.06e-9,15.06e-6,3.858e-6,1.88e-6,471.8e-3,100e-3,1.2,700e-3,209.1e-27,304.5e-24,10e-6
8969,nom,10e-6,100e-3,1.2,800e-3,,-3.955e-15,-16.19e-15,4.908e-15,-2.789e-15,-950.3e-18,930.5e-18,180e-15,-176.3e-15,1.208e-15,192.4e-15,30.17e-9,20.99e-6,5.251e-6,3.684e-6,471.8e-3,100e-3,1.2,800e-3,290.2e-27,862.5e-24,10e-6
8970,nom,10e-6,100e-3,1.2,900e-3,,-3.96e-15,-15.34e-15,4.974e-15,-1.801e-15,-999.9e-18,969.4e-18,179.9e-15,-177.1e-15,1.208e-15,192.4e-15,44.27e-9,26.77e-6,6.542e-6,6.072e-6,471.8e-3,100e-3,1.2,900e-3,368.4e-27,1.838e-21,10e-6
8971,nom,10e-6,100e-3,1.2,1,,-3.966e-15,-14.48e-15,5.06e-15,-830.5e-18,-1.063e-15,1.018e-15,179.9e-15,-178e-15,1.209e-15,192.4e-15,60.87e-9,32.49e-6,7.771e-6,9.035e-6,471.8e-3,100e-3,1.2,1,445.3e-27,3.31e-21,10e-6
8972,nom,10e-6,100e-3,1.2,1.1,,-3.973e-15,-13.62e-15,5.168e-15,127.7e-18,-1.14e-15,1.076e-15,179.9e-15,-178.9e-15,1.209e-15,192.4e-15,80.97e-9,38.15e-6,8.949e-6,12.57e-6,471.8e-3,100e-3,1.2,1.1,521e-27,5.337e-21,10e-6
8973,nom,10e-6,100e-3,1.2,1.2,,-3.98e-15,-12.76e-15,5.29e-15,1.076e-15,-1.221e-15,1.13e-15,179.9e-15,-179.7e-15,1.209e-15,192.4e-15,106.3e-9,43.73e-6,10.08e-6,16.66e-6,471.8e-3,100e-3,1.2,1.2,595.3e-27,7.956e-21,10e-6
8974,nom,10e-6,100e-3,1.2,1.3,,-3.988e-15,-11.88e-15,5.423e-15,2.016e-15,-1.296e-15,1.168e-15,179.9e-15,-180.6e-15,1.209e-15,192.4e-15,139.6e-9,49.2e-6,11.18e-6,21.3e-6,471.8e-3,100e-3,1.2,1.3,668.2e-27,11.18e-21,10e-6
8975,nom,10e-6,100e-3,1.2,1.4,,-3.998e-15,-11.01e-15,5.575e-15,2.949e-15,-1.368e-15,1.188e-15,179.9e-15,-181.5e-15,1.209e-15,192.4e-15,186e-9,54.55e-6,12.25e-6,26.49e-6,471.8e-3,100e-3,1.2,1.4,739.6e-27,15e-21,10e-6
8976,nom,10e-6,100e-3,1.2,1.5,,-4.007e-15,-10.13e-15,5.773e-15,3.875e-15,-1.452e-15,1.198e-15,179.9e-15,-182.3e-15,1.209e-15,192.4e-15,254.2e-9,59.77e-6,13.3e-6,32.21e-6,471.8e-3,100e-3,1.2,1.5,809.4e-27,19.38e-21,10e-6
8977,nom,10e-6,100e-3,1.2,1.6,,-4.017e-15,-9.24e-15,6.05e-15,4.796e-15,-1.563e-15,1.203e-15,179.9e-15,-183.2e-15,1.209e-15,192.5e-15,361.1e-9,64.83e-6,14.33e-6,38.43e-6,471.8e-3,100e-3,1.2,1.6,877.9e-27,24.26e-21,10e-6
8978,nom,10e-6,100e-3,1.2,1.7,,-4.025e-15,-8.339e-15,6.453e-15,5.71e-15,-1.722e-15,1.205e-15,180e-15,-184e-15,1.209e-15,192.5e-15,540e-9,69.7e-6,15.36e-6,45.16e-6,471.8e-3,100e-3,1.2,1.7,944.9e-27,29.54e-21,10e-6
8979,nom,10e-6,100e-3,1.2,1.8,,-4.029e-15,-7.418e-15,7.056e-15,6.617e-15,-1.958e-15,1.207e-15,180.1e-15,-184.8e-15,1.209e-15,192.6e-15,861.5e-9,74.31e-6,16.39e-6,52.36e-6,471.9e-3,100e-3,1.2,1.8,1.011e-24,35.1e-21,10e-6
8980,nom,10e-6,100e-3,1.2,1.9,,-4.021e-15,-6.464e-15,7.975e-15,7.512e-15,-2.318e-15,1.207e-15,180.3e-15,-185.5e-15,1.209e-15,192.7e-15,1.479e-6,78.53e-6,17.41e-6,60e-6,471.9e-3,100e-3,1.2,1.9,1.075e-24,40.72e-21,10e-6
8981,nom,10e-6,100e-3,1.2,2,,-3.99e-15,-5.454e-15,9.403e-15,8.39e-15,-2.877e-15,1.208e-15,180.6e-15,-186.2e-15,1.209e-15,192.8e-15,2.715e-6,82.08e-6,18.42e-6,68.03e-6,471.9e-3,100e-3,1.2,2,1.139e-24,46.14e-21,10e-6
8982,nom,10e-6,100e-3,1.2,2.1,,-3.914e-15,-4.351e-15,11.64e-15,9.238e-15,-3.753e-15,1.208e-15,181.2e-15,-186.7e-15,1.209e-15,193.2e-15,5.138e-6,84.48e-6,19.37e-6,76.37e-6,471.9e-3,100e-3,1.2,2.1,1.203e-24,51.02e-21,10e-6
8983,nom,10e-6,100e-3,1.2,2.2,,-3.753e-15,-3.092e-15,15.14e-15,10.04e-15,-5.122e-15,1.209e-15,182e-15,-186.9e-15,1.209e-15,193.7e-15,9.344e-6,85.25e-6,20.25e-6,84.86e-6,471.9e-3,100e-3,1.2,2.2,1.281e-24,55.02e-21,10e-6
8984,nom,10e-6,100e-3,1.2,2.3,,-3.445e-15,-1.593e-15,20.5e-15,10.76e-15,-7.217e-15,1.209e-15,183.2e-15,-186.7e-15,1.209e-15,194.5e-15,15.36e-6,84.37e-6,21.03e-6,93.35e-6,471.9e-3,100e-3,1.2,2.3,1.388e-24,57.97e-21,10e-6
8985,nom,10e-6,100e-3,1.2,2.4,,-2.915e-15,243e-18,28.3e-15,11.36e-15,-10.27e-15,1.209e-15,185e-15,-186e-15,1.209e-15,195.8e-15,22.55e-6,82.33e-6,21.74e-6,101.7e-6,472e-3,100e-3,1.2,2.4,1.494e-24,59.86e-21,10e-6
8986,nom,10e-6,100e-3,1.2,2.5,,-2.094e-15,2.476e-15,38.83e-15,11.8e-15,-14.39e-15,1.209e-15,187.3e-15,-184.7e-15,1.209e-15,197.6e-15,30.25e-6,79.7e-6,22.39e-6,109.8e-6,472e-3,100e-3,1.2,2.5,1.598e-24,60.79e-21,10e-6
8987,nom,10e-6,100e-3,1.2,2.6,,-968.3e-18,5.081e-15,51.75e-15,12.07e-15,-19.44e-15,1.209e-15,190e-15,-182.6e-15,1.209e-15,199.9e-15,38.04e-6,76.79e-6,23.01e-6,117.6e-6,472e-3,100e-3,1.2,2.6,1.699e-24,60.88e-21,10e-6
8988,nom,10e-6,100e-3,1.2,2.7,,408.3e-18,7.939e-15,66.13e-15,12.17e-15,-25.06e-15,1.209e-15,193e-15,-180.1e-15,1.209e-15,202.6e-15,45.74e-6,73.77e-6,23.6e-6,125.1e-6,472e-3,100e-3,1.2,2.7,1.796e-24,60.22e-21,10e-6
8989,nom,10e-6,100e-3,1.3,0,,-3.863e-15,7.226e-15,4.649e-15,-52.97e-15,-786.4e-18,786.4e-18,67.59e-15,-13.83e-15,1.13e-15,6.607e-15,1.802e-15,3.113e-12,922.4e-15,100.7e-15,471.8e-3,100e-3,1.3,0,44.61e-33,5.233e-36,10e-6
8990,nom,10e-6,100e-3,1.3,100e-3,,-3.863e-15,6.425e-15,4.657e-15,-49.7e-15,-794.5e-18,794.5e-18,63.57e-15,-13.07e-15,1.168e-15,6.646e-15,39.52e-15,68.04e-12,19.71e-12,2.208e-12,471.8e-3,100e-3,1.3,100e-3,970.2e-33,2.517e-33,10e-6
8991,nom,10e-6,100e-3,1.3,200e-3,,-3.863e-15,5.75e-15,4.667e-15,-46.96e-15,-803.6e-18,803.6e-18,60.22e-15,-12.46e-15,1.188e-15,6.707e-15,846e-15,1.435e-9,406.3e-12,47.28e-12,471.8e-3,100e-3,1.3,200e-3,20.36e-30,1.153e-30,10e-6
8992,nom,10e-6,100e-3,1.3,300e-3,,-3.863e-15,5.053e-15,4.677e-15,-44.48e-15,-813.9e-18,813.9e-18,57.94e-15,-12.65e-15,1.198e-15,7.593e-15,16.41e-12,26.36e-9,7.291e-9,919.2e-12,471.8e-3,100e-3,1.3,300e-3,372.1e-30,427.4e-30,10e-6
8993,nom,10e-6,100e-3,1.3,400e-3,,-3.864e-15,2.263e-15,4.689e-15,-39.18e-15,-825.9e-18,825.8e-18,67.24e-15,-27.23e-15,1.203e-15,24.96e-15,239.2e-12,349.6e-9,94.72e-9,13.8e-9,471.8e-3,100e-3,1.3,400e-3,4.912e-27,79.3e-27,10e-6
8994,nom,10e-6,100e-3,1.3,500e-3,,-3.873e-15,-11.91e-15,4.706e-15,-16.19e-15,-840.9e-18,839.6e-18,143.1e-15,-126e-15,1.205e-15,137.9e-15,2.066e-9,2.747e-6,733.2e-9,137.6e-9,471.8e-3,100e-3,1.3,500e-3,38.48e-27,4.481e-24,10e-6
8995,nom,10e-6,100e-3,1.3,600e-3,,-3.88e-15,-17.45e-15,4.73e-15,-5.461e-15,-860.5e-18,856e-18,177.9e-15,-171.6e-15,1.207e-15,189e-15,8.141e-9,8.67e-6,2.273e-6,690.6e-9,471.8e-3,100e-3,1.3,600e-3,121e-27,62.65e-24,10e-6
